instance_index,original_test_index,decile1,decile3,fam_inc,lsat,ugpa,gender,race,fulltime,predicted_class,prediction_score,target_law
1883,9562,1.0,1.0,1.0,35.0,2.9,1,1,1.0,0,0.33,0
1884,14323,2.0,2.0,5.0,41.0,2.7,1,0,1.0,0,0.13,0
1885,13653,3.0,3.0,3.0,36.0,3.7,1,0,1.0,0,0.01,0
1886,11789,7.0,7.0,3.0,43.0,3.9,1,0,1.0,0,0.0,0
1887,6609,7.0,7.0,4.0,31.0,3.2,1,1,1.0,0,0.0,0
1888,2002,7.0,7.0,3.0,46.0,3.4,0,0,1.0,0,0.0,0
1889,6358,10.0,10.0,5.0,41.0,3.2,0,0,1.0,0,0.0,0
1890,3339,4.0,2.0,4.0,32.5,3.4,0,0,1.0,0,0.06939894255408868,0
1891,2665,2.0,4.0,4.0,34.0,3.4,0,0,1.0,0,0.36,0
1892,7020,5.0,5.0,4.0,30.5,3.2,1,0,1.0,0,0.07,0
1893,1152,9.0,7.0,3.0,46.0,3.5,1,0,1.0,0,0.0,0
1894,12857,5.0,7.0,4.0,36.0,3.7,0,0,1.0,0,0.06,0
1895,4061,6.0,8.0,3.0,47.0,3.3,1,0,1.0,0,0.0,0
1896,1650,8.0,9.0,4.0,36.0,3.5,1,0,1.0,0,0.0,0
1897,15578,2.0,3.0,4.0,33.0,3.1,1,1,1.0,0,0.45,0
1898,16212,7.0,6.0,5.0,40.0,3.1,1,0,1.0,0,0.0,0
1899,17882,4.0,5.0,3.0,42.0,3.0,1,0,1.0,0,0.0,0
1900,18572,8.0,9.0,3.0,44.0,2.6,1,0,1.0,0,0.0,0
1901,3006,8.0,8.0,3.0,39.0,3.4,0,0,1.0,0,0.0,0
1902,18633,7.0,7.0,3.0,41.0,3.8,0,0,1.0,0,0.0,0
1903,14738,1.0,1.0,4.0,31.0,3.1,0,2,1.0,0,0.45796306474661974,1
1904,17872,8.0,5.0,4.0,40.0,3.0,1,0,1.0,0,0.0,0
1905,1811,7.0,8.0,4.0,46.0,3.4,1,0,1.0,0,0.0,0
1906,1159,8.0,8.0,2.0,37.0,3.5,0,0,1.0,0,0.0,0
1907,7561,10.0,6.0,3.0,42.0,2.4,1,0,1.0,0,0.03,0
1908,3265,9.0,9.0,2.0,37.0,3.4,0,0,1.0,0,0.0,0
1909,19028,1.0,1.0,3.0,45.0,3.8,1,0,1.0,0,0.08,1
1910,3311,1.0,2.0,4.0,35.0,3.4,0,0,1.0,0,0.1456326716484042,1
1911,13805,6.0,8.0,3.0,40.0,2.7,0,0,1.0,0,0.0,0
1912,9623,8.0,7.0,5.0,41.0,2.9,1,0,1.0,0,0.0,0
1913,14522,5.0,4.0,4.0,41.0,2.7,0,0,1.0,0,0.008866042469861085,0
1914,4308,7.0,7.0,2.0,42.0,3.3,0,0,1.0,0,0.0,0
1915,7621,9.0,9.0,4.0,36.5,2.4,1,0,1.0,0,0.0,0
1916,5002,8.0,7.0,4.0,47.0,3.3,0,0,1.0,0,0.0,0
1917,11222,8.0,8.0,4.0,48.0,2.8,1,0,1.0,0,0.0,0
1918,4006,7.0,6.0,3.0,32.0,3.3,0,0,1.0,0,0.01,1
1919,16533,3.0,3.0,4.0,38.0,3.0,0,0,1.0,0,0.0,0
1920,9032,9.0,9.0,4.0,45.0,3.6,0,0,1.0,0,0.0,0
1921,10812,7.0,7.0,2.0,33.0,2.8,1,0,1.0,0,0.11790117926714058,0
1922,4672,9.0,9.0,3.0,44.0,3.3,0,2,1.0,0,0.0,0
1923,17367,7.0,6.0,4.0,36.0,3.0,1,0,1.0,0,0.01,0
1924,8576,4.0,5.0,4.0,32.5,3.6,1,2,1.0,0,0.03,0
1925,9541,5.0,6.0,3.0,36.5,2.9,1,0,1.0,0,0.11,0
1926,11398,10.0,10.0,3.0,32.0,2.8,0,0,1.0,0,0.4088660424698611,0
1927,16101,4.0,8.0,4.0,41.0,3.1,1,2,1.0,0,0.01,0
1928,13875,4.0,3.0,5.0,43.0,2.7,1,0,1.0,0,0.03,1
1929,14932,6.0,3.0,3.0,32.0,3.1,1,0,1.0,0,0.07,0
1930,5223,10.0,9.0,4.0,41.0,3.3,0,0,1.0,0,0.0,0
1931,20159,10.0,10.0,5.0,45.0,2.3,1,0,1.0,0,0.0,0
1932,10768,1.0,1.0,2.0,30.0,2.8,0,4,1.0,0,0.3336582144329617,1
1933,6422,3.0,3.0,3.0,39.0,3.2,0,4,1.0,0,0.0,0
1934,7396,8.0,7.0,4.0,38.0,3.2,0,0,1.0,0,0.2377320849397222,0
1935,1854,8.0,8.0,4.0,40.0,3.4,1,0,1.0,0,0.0,0
1936,14418,7.0,5.0,5.0,35.0,2.7,1,0,1.0,0,0.0,0
1937,10057,2.0,5.0,4.0,33.0,2.9,0,0,1.0,0,0.17,0
1938,18433,2.0,2.0,3.0,38.0,2.6,1,0,1.0,0,0.3815308329553905,0
1939,12790,1.0,1.0,4.0,37.0,3.7,1,0,1.0,0,0.45939894255408864,1
1940,13812,6.0,4.0,4.0,27.5,2.7,0,0,1.0,0,0.1,1
1941,5303,7.0,5.0,4.0,35.0,3.3,1,0,1.0,0,0.0072270165111986825,0
1942,12795,3.0,2.0,4.0,42.0,3.7,1,0,1.0,0,0.01,0
1943,18436,7.0,10.0,3.0,32.0,2.6,1,0,1.0,0,0.02,0
1944,4425,2.0,1.0,3.0,42.5,3.3,0,0,1.0,0,0.4125213941585046,0
1945,5160,3.0,3.0,2.0,27.0,3.3,0,0,1.0,0,0.2688660424698611,0
1946,5083,4.0,3.0,3.0,37.0,3.3,1,0,2.0,0,0.12,0
1947,8111,5.0,4.0,3.0,36.0,3.6,1,0,1.0,0,0.11078924192677254,0
1948,14971,7.0,8.0,4.0,43.0,3.1,1,0,1.0,0,0.0,0
1949,12476,9.0,10.0,4.0,38.0,3.7,0,0,1.0,0,0.0,0
1950,12331,5.0,5.0,5.0,40.0,3.9,0,0,1.0,0,0.04,0
1951,11603,9.0,9.0,4.0,34.0,2.8,1,0,1.0,0,0.0,0
1952,10173,10.0,9.0,4.0,36.0,2.9,0,0,1.0,0,0.0,0
1953,13195,9.0,9.0,4.0,42.0,3.7,1,0,1.0,0,0.0,0
1954,9934,9.0,6.0,3.0,41.0,2.9,0,0,1.0,0,0.0,0
1955,4424,9.0,9.0,4.0,34.0,3.3,0,0,1.0,0,0.0,0
1956,18219,4.0,1.0,2.0,27.0,2.6,0,4,2.0,0,0.4,1
1957,12697,6.0,4.0,3.0,44.0,3.7,1,0,1.0,0,0.04,0
1958,11136,9.0,9.0,4.0,45.0,2.8,1,0,1.0,0,0.0,0
1959,9819,2.0,3.0,2.0,46.0,2.9,1,0,1.0,0,0.09,0
1960,19013,6.0,9.0,2.0,26.5,3.8,0,0,2.0,0,0.08,0
1961,11645,7.0,4.0,5.0,37.0,2.8,1,2,2.0,0,0.03,0
1962,5061,3.0,2.0,3.0,24.0,3.3,1,3,1.0,0,0.39,1
1963,3907,2.0,5.0,4.0,43.0,3.3,0,0,1.0,0,0.018866042469861087,0
1964,16237,3.0,4.0,3.0,34.0,3.1,1,0,1.0,0,0.03,0
1965,17692,9.0,8.0,5.0,35.5,3.0,0,0,1.0,0,0.01,0
1966,10396,6.0,3.0,4.0,28.0,2.9,0,1,1.0,0,0.22969015968564502,0
1967,20050,3.0,6.0,3.0,33.0,2.5,0,0,1.0,0,0.09,1
1968,10667,6.0,8.0,3.0,41.0,2.9,0,2,1.0,0,0.0,0
1969,16241,8.0,9.0,3.0,34.0,3.1,0,0,1.0,0,0.0,0
1970,14619,6.0,5.0,3.0,40.0,3.1,0,0,1.0,0,0.0,0
1971,19531,8.0,8.0,4.0,44.0,3.8,0,0,1.0,0,0.0,0
1972,20139,7.0,9.0,5.0,38.0,2.3,1,0,1.0,0,0.0,0
1973,12983,3.0,3.0,4.0,30.0,3.7,1,0,1.0,0,0.11,1
1974,9769,2.0,1.0,4.0,32.0,2.9,1,0,1.0,0,0.2182158065606757,0
1975,2722,6.0,6.0,5.0,42.0,3.4,0,0,1.0,0,0.0,0
1976,8361,9.0,10.0,2.0,46.0,3.6,1,0,1.0,0,0.0,0
1977,9171,3.0,2.0,4.0,37.0,3.6,0,0,1.0,0,0.09479217196310062,1
1978,8047,8.0,7.0,5.0,43.0,3.6,1,0,1.0,0,0.02,0
1979,17185,4.0,1.0,4.0,32.0,3.0,0,3,1.0,0,0.27,1
1980,2400,10.0,10.0,3.0,30.3,3.4,0,0,1.0,0,0.0,0
1981,18225,6.0,3.0,4.0,34.0,2.6,1,0,1.0,0,0.11,0
1982,4890,10.0,8.0,4.0,34.0,3.3,0,0,1.0,0,0.0,0
1983,7147,7.0,6.0,4.0,33.0,3.2,1,0,1.0,0,0.05959110267669969,0
1984,4896,4.0,3.0,4.0,40.0,3.3,0,0,1.0,0,0.05682910721648085,0
1985,4266,9.0,8.0,3.0,34.0,3.3,1,0,1.0,0,0.0,0
1986,13870,3.0,7.0,3.0,42.0,2.7,1,0,1.0,0,0.01,0
1987,6159,4.0,4.0,4.0,35.0,3.2,1,0,1.0,0,0.07939894255408868,0
1988,1764,2.0,2.0,4.0,39.0,3.4,1,0,1.0,0,0.0,0
1989,14409,3.0,3.0,4.0,44.0,2.7,0,0,1.0,0,0.05886604246986108,0
1990,7717,4.0,4.0,3.0,42.0,2.4,0,0,1.0,0,0.1,0
1991,15854,7.0,7.0,4.0,38.5,3.1,1,0,1.0,0,0.0,0
1992,6709,6.0,6.0,2.0,39.0,3.2,1,0,1.0,0,0.01,0
1993,10456,3.0,4.0,4.0,42.0,2.9,1,0,1.0,0,0.0,0
1994,1434,10.0,10.0,2.0,37.0,3.5,1,0,1.0,0,0.0,0
1995,13207,8.0,8.0,4.0,42.0,3.7,0,0,1.0,0,0.0,0
1996,5447,4.0,3.0,3.0,26.0,3.3,0,3,1.0,0,0.29,0
1997,18017,5.0,4.0,2.0,28.0,2.6,0,3,1.0,0,0.13,0
1998,5898,6.0,6.0,4.0,39.5,3.2,0,0,1.0,0,0.0,0
1999,15797,3.0,1.0,2.0,36.0,3.1,1,0,1.0,0,0.19495910145092085,0
2000,20390,4.0,7.0,1.0,35.5,2.1,1,0,1.0,0,0.14,0
2001,2877,8.0,9.0,4.0,41.0,3.4,1,0,1.0,0,0.15844524946778601,0
2002,5324,7.0,7.0,4.0,37.0,3.3,0,0,1.0,0,0.0,0
2003,19025,10.0,10.0,3.0,38.0,3.8,0,0,1.0,0,0.0,0
2004,2197,7.0,7.0,4.0,39.0,3.4,0,0,1.0,0,0.48956579317752047,0
2005,4276,4.0,5.0,2.0,34.0,3.3,0,0,1.0,0,0.14826498502394977,0
2006,9005,8.0,6.0,4.0,39.0,3.6,0,0,1.0,0,0.01,0
2007,9334,5.0,4.0,3.0,39.0,3.6,0,0,1.0,0,0.01,0
2008,5851,4.0,5.0,5.0,41.0,3.2,1,0,1.0,0,0.16609305898105975,0
2009,2287,7.0,8.0,4.0,40.0,3.4,1,0,1.0,0,0.0,0
2010,17928,3.0,2.0,3.0,29.5,3.0,0,0,1.0,0,0.2761880141289813,0
2011,5647,7.0,5.0,4.0,40.0,3.2,1,0,1.0,0,0.0,0
2012,19421,6.0,6.0,4.0,46.0,3.8,1,0,1.0,0,0.0,0
2013,8920,10.0,10.0,3.0,42.0,3.6,1,0,1.0,0,0.0,1
2014,3756,6.0,6.0,4.0,30.5,3.3,0,0,1.0,0,0.02,0
2015,12567,6.0,5.0,3.0,44.0,3.7,0,0,1.0,0,0.0,0
2016,16377,3.0,2.0,1.0,27.0,3.1,1,3,1.0,0,0.15796306474661978,1
2017,5068,3.0,5.0,3.0,33.0,3.3,0,0,1.0,0,0.32,0
2018,12752,4.0,3.0,3.0,37.0,3.7,0,0,1.0,0,0.0,0
2019,10739,7.0,3.0,3.0,41.0,2.8,1,0,2.0,0,0.02,0
2020,3456,3.0,4.0,3.0,40.0,3.4,1,0,1.0,0,0.0,0
2021,2905,2.0,3.0,3.0,37.0,3.4,1,0,1.0,0,0.059089102239733696,0
2022,998,5.0,5.0,3.0,33.0,3.5,1,0,1.0,0,0.2419268872515601,1
2023,8494,6.0,6.0,3.0,38.0,3.6,1,0,1.0,0,0.0,0
2024,2498,3.0,5.0,3.0,34.0,3.4,1,0,1.0,0,0.028797885108177365,0
2025,14164,8.0,6.0,5.0,42.0,2.7,1,0,1.0,0,0.0,0
2026,17325,9.0,9.0,2.0,39.0,3.0,0,0,2.0,0,0.0,0
2027,18887,10.0,9.0,4.0,32.0,3.8,0,0,1.0,0,0.0,0
2028,1128,7.0,6.0,4.0,46.0,3.5,1,0,1.0,0,0.0,0
2029,19174,10.0,10.0,3.0,37.0,3.8,1,0,1.0,0,0.0,0
2030,11827,10.0,10.0,2.0,39.0,3.9,1,0,1.0,0,0.0,0
2031,14868,8.0,6.0,4.0,31.0,3.1,1,0,1.0,0,0.02,0
2032,7427,2.0,2.0,3.0,40.0,3.2,0,0,1.0,0,0.01592612949323953,0
2033,2593,10.0,10.0,4.0,36.0,3.4,1,0,1.0,0,0.0,0
2034,4270,3.0,3.0,3.0,36.0,3.3,0,0,1.0,0,0.2,0
2035,2328,9.0,9.0,4.0,31.0,3.4,0,0,1.0,0,0.0,0
2036,19732,7.0,3.0,5.0,33.0,2.5,1,0,1.0,0,0.03,1
2037,19404,2.0,3.0,3.0,39.0,3.8,1,0,1.0,0,0.02,0
2038,6931,5.0,4.0,4.0,31.0,3.2,1,0,1.0,0,0.05,0
2039,17192,1.0,2.0,4.0,41.0,3.0,1,0,1.0,0,0.04,0
2040,11445,8.0,8.0,3.0,47.0,2.8,1,0,1.0,0,0.0,0
2041,19829,6.0,4.0,4.0,42.0,2.5,1,0,1.0,0,0.03,0
2042,8263,5.0,4.0,3.0,33.0,3.6,1,0,1.0,0,0.01,0
2043,8540,9.0,9.0,4.0,48.0,3.6,1,0,1.0,0,0.0,0
2044,4566,2.0,3.0,2.0,35.0,3.3,1,1,1.0,0,0.25,1
2045,15015,7.0,9.0,4.0,38.0,3.1,1,0,1.0,0,0.0,0
2046,6840,3.0,4.0,3.0,40.0,3.2,1,0,1.0,0,0.0,0
2047,3380,10.0,9.0,3.0,39.0,3.4,1,0,1.0,0,0.0,0
2048,16492,4.0,6.0,4.0,41.0,3.0,1,0,1.0,0,0.0,0
2049,9315,9.0,10.0,3.0,37.0,3.6,1,0,1.0,0,0.0,0
2050,11407,6.0,6.0,3.0,41.0,2.8,0,0,1.0,0,0.0,0
2051,4377,5.0,8.0,4.0,42.0,3.3,0,0,1.0,0,0.0,0
2052,14050,5.0,5.0,3.0,35.5,2.7,1,0,1.0,0,0.13,0
2053,2784,3.0,4.0,3.0,47.0,3.4,0,0,1.0,0,0.0,0
2054,18140,7.0,5.0,4.0,37.5,2.6,0,0,1.0,0,0.01,0
2055,6629,3.0,2.0,4.0,47.0,3.2,1,0,2.0,0,0.04,0
2056,18750,2.0,2.0,1.0,42.0,3.8,1,0,1.0,0,0.05,0
2057,15318,9.0,9.0,4.0,38.0,3.1,1,0,1.0,0,0.0,0
2058,5702,6.0,2.0,2.0,29.0,3.2,0,3,1.0,0,0.29,0
2059,1324,2.0,3.0,4.0,35.0,3.5,1,0,1.0,0,0.2088660424698611,1
2060,7043,10.0,10.0,3.0,30.5,3.2,1,0,2.0,0,0.0,0
2061,6479,4.0,4.0,3.0,35.0,3.2,0,0,1.0,0,0.01,0
2062,12952,5.0,4.0,4.0,36.0,3.7,1,0,1.0,0,0.0,0
2063,8989,5.0,5.0,4.0,46.0,3.6,0,0,1.0,0,0.0,0
2064,1292,4.0,8.0,4.0,34.0,3.5,1,0,1.0,0,0.05,0
2065,1806,5.0,3.0,5.0,35.0,3.4,1,0,1.0,0,0.17078986172986366,0
2066,11935,3.0,2.0,4.0,42.0,3.9,0,0,1.0,0,0.01,0
2067,8451,9.0,10.0,4.0,41.0,3.6,0,0,1.0,0,0.0,0
2068,4654,4.0,4.0,4.0,29.0,3.3,0,0,1.0,0,0.06886604246986108,0
2069,19625,1.0,1.0,5.0,37.0,2.5,1,0,1.0,0,0.4161614736027235,1
2070,1507,8.0,8.0,4.0,29.0,3.5,1,1,1.0,0,0.0,0
2071,20008,3.0,4.0,4.0,32.0,2.5,1,0,2.0,0,0.22,1
2072,6000,6.0,4.0,4.0,38.0,3.2,0,0,1.0,0,0.0,0
2073,18814,6.0,8.0,4.0,39.0,3.8,0,0,1.0,0,0.0,0
2074,1906,7.0,5.0,2.0,34.0,3.4,1,2,1.0,0,0.29,0
2075,4079,10.0,10.0,4.0,28.0,3.3,1,0,1.0,0,0.0,0
2076,11768,10.0,10.0,3.0,48.0,3.9,0,0,1.0,0,0.0,0
2077,15524,9.0,7.0,5.0,35.0,3.1,1,0,1.0,0,0.03,0
2078,11490,5.0,5.0,4.0,34.0,2.8,1,0,1.0,0,0.01,0
2079,7434,10.0,9.0,4.0,40.0,3.2,1,0,1.0,0,0.0,0
2080,2561,8.0,9.0,3.0,37.0,3.4,0,0,1.0,0,0.0,0
2081,14615,9.0,9.0,4.0,30.5,3.1,1,0,1.0,0,0.0,0
2082,3485,7.0,7.0,4.0,32.5,3.4,1,0,1.0,0,0.0,0
2083,5502,8.0,8.0,4.0,44.0,2.2,0,0,1.0,0,0.0,1
2084,19791,8.0,5.0,5.0,45.0,2.5,1,0,1.0,0,0.0,0
2085,2071,1.0,1.0,3.0,31.0,3.4,1,0,1.0,0,0.22428634074683668,0
2086,14093,6.0,6.0,3.0,35.0,2.7,0,0,1.0,0,0.01,0
2087,8707,4.0,3.0,4.0,38.0,3.6,0,0,1.0,0,0.038866042469861084,0
2088,5112,8.0,8.0,4.0,39.0,3.3,0,0,1.0,0,0.0,0
2089,2579,9.0,9.0,3.0,41.0,3.4,0,0,1.0,0,0.07275801981846905,0
2090,6879,6.0,8.0,5.0,37.0,3.2,0,0,1.0,0,0.0,0
2091,18840,1.0,3.0,3.0,45.0,3.8,0,0,1.0,0,0.26,0
2092,5552,4.0,5.0,3.0,33.0,2.2,0,0,1.0,0,0.16,0
2093,15808,9.0,9.0,4.0,41.0,3.1,0,0,1.0,0,0.0,0
2094,4214,5.0,4.0,3.0,35.0,3.3,0,0,1.0,0,0.02,0
2095,9870,4.0,5.0,4.0,40.0,2.9,0,0,1.0,0,0.0,0
2096,9891,10.0,10.0,4.0,39.0,2.9,1,0,1.0,0,0.0,0
2097,3512,5.0,5.0,3.0,37.5,3.4,0,0,1.0,0,0.0,0
2098,4601,2.0,2.0,2.0,40.0,3.3,0,0,1.0,0,0.053204200033661636,0
2099,15589,7.0,7.0,4.0,44.0,3.1,0,0,1.0,0,0.018866042469861087,0
2100,13712,9.0,9.0,4.0,34.0,3.7,0,0,1.0,0,0.0,0
2101,7707,3.0,7.0,4.0,38.0,2.4,1,0,2.0,0,0.11,0
2102,7206,1.0,4.0,5.0,32.0,3.2,1,0,1.0,0,0.15959110267669968,0
2103,19595,2.0,3.0,5.0,34.0,2.5,1,0,1.0,0,0.10959110267669969,0
2104,2752,4.0,3.0,3.0,31.0,3.4,0,0,1.0,0,0.17224224824417192,0
2105,5988,9.0,6.0,4.0,41.0,3.2,1,0,1.0,0,0.0,0
2106,15352,7.0,8.0,4.0,27.0,3.1,0,0,2.0,0,0.02,0
2107,7269,3.0,3.0,4.0,39.0,3.2,0,2,1.0,0,0.08886604246986109,1
2108,3558,9.0,10.0,2.0,42.0,3.4,1,0,1.0,0,0.028866042469861086,0
2109,10200,7.0,7.0,4.0,38.0,2.9,1,0,1.0,0,0.02,0
2110,5375,9.0,8.0,3.0,34.0,3.3,1,0,1.0,0,0.0,0
2111,4948,4.0,5.0,5.0,42.0,3.3,0,0,1.0,0,0.0,0
2112,19451,7.0,7.0,3.0,39.0,3.8,0,0,1.0,0,0.0,0
2113,13076,1.0,1.0,4.0,36.0,3.7,1,0,1.0,0,0.15,1
2114,11612,1.0,5.0,5.0,33.0,2.8,0,0,1.0,0,0.26,0
2115,5157,3.0,2.0,2.0,40.0,3.3,0,3,1.0,0,0.018866042469861087,0
2116,15701,8.0,4.0,2.0,42.0,3.1,1,0,1.0,0,0.05,0
2117,15013,2.0,1.0,4.0,30.5,3.1,0,0,1.0,0,0.1454035612289584,0
2118,11237,2.0,3.0,3.0,38.0,2.8,0,0,1.0,0,0.12959110267669968,1
2119,3606,9.0,9.0,3.0,32.0,3.4,1,0,1.0,0,0.01,0
2120,10973,6.0,6.0,3.0,32.5,2.8,1,0,1.0,0,0.05,0
2121,10268,3.0,3.0,4.0,33.0,2.9,1,0,1.0,0,0.4482707764503506,0
2122,4255,8.0,6.0,2.0,32.0,3.3,1,0,1.0,0,0.03,0
2123,9166,10.0,4.0,5.0,26.5,3.6,0,0,2.0,0,0.24,0
2124,16355,3.0,3.0,3.0,32.0,3.1,0,0,1.0,0,0.15,0
2125,17778,7.0,5.0,4.0,34.0,3.0,1,0,1.0,0,0.07717739588929519,0
2126,13525,9.0,6.0,3.0,31.0,3.7,0,0,1.0,0,0.02,0
2127,16289,9.0,9.0,3.0,36.0,3.1,0,0,1.0,0,0.0,0
2128,8102,8.0,8.0,4.0,37.5,3.6,1,0,1.0,0,0.01,0
2129,16460,4.0,1.0,4.0,33.5,3.0,0,0,1.0,0,0.09,0
2130,9101,3.0,2.0,4.0,43.0,3.6,1,0,1.0,0,0.019398942554088684,0
2131,2795,5.0,3.0,4.0,45.0,3.4,0,0,1.0,0,0.0,0
2132,6480,2.0,2.0,4.0,35.5,3.2,0,0,1.0,0,0.33285867002970787,0
2133,3692,5.0,3.0,4.0,30.0,3.3,0,0,1.0,0,0.07,0
2134,8384,8.0,7.0,3.0,38.0,3.6,0,0,1.0,0,0.031574626565076105,0
2135,3266,6.0,4.0,4.0,29.0,3.4,0,2,1.0,0,0.07,0
2136,6094,8.0,7.0,4.0,38.0,3.2,0,0,1.0,0,0.2377320849397222,0
2137,4423,6.0,5.0,3.0,47.0,3.3,0,1,1.0,0,0.0,0
2138,9337,10.0,7.0,4.0,30.0,3.6,1,0,2.0,0,0.06,0
2139,5247,4.0,2.0,4.0,36.0,3.3,1,0,1.0,0,0.3099355958005182,0
2140,11699,3.0,3.0,4.0,39.0,2.8,1,0,1.0,0,0.0,0
2141,1499,6.0,8.0,4.0,44.0,3.5,0,0,1.0,0,0.0,0
2142,1903,4.0,4.0,3.0,36.0,3.4,1,0,1.0,0,0.0,1
2143,9386,9.0,8.0,3.0,46.0,3.6,1,0,1.0,0,0.0,0
2144,1717,3.0,4.0,4.0,30.5,3.5,1,0,1.0,0,0.04,0
2145,9255,9.0,8.0,3.0,39.0,3.6,0,0,1.0,0,0.0,0
2146,8675,7.0,7.0,3.0,41.0,3.6,0,0,1.0,0,0.0,0
2147,16748,3.0,6.0,4.0,37.0,3.0,1,0,1.0,0,0.01,0
2148,683,3.0,6.0,4.0,35.0,3.5,0,0,1.0,0,0.08939894255408869,0
2149,15424,9.0,10.0,3.0,42.0,3.1,1,0,1.0,0,0.0,0
2150,15551,4.0,3.0,4.0,38.0,3.1,0,1,1.0,0,0.0,0
2151,9302,8.0,6.0,4.0,38.0,3.6,1,0,1.0,0,0.0,0
2152,16342,5.0,8.0,4.0,35.0,3.1,0,0,1.0,0,0.06,0
2153,4807,7.0,5.0,3.0,37.0,3.3,0,0,1.0,0,0.0,0
2154,10431,5.0,6.0,5.0,43.0,2.9,1,4,1.0,0,0.0,0
2155,5962,7.0,8.0,1.0,19.0,3.2,0,3,1.0,0,0.3,0
2156,9246,9.0,8.0,3.0,36.0,3.6,0,2,1.0,0,0.0,0
2157,11301,4.0,4.0,3.0,40.0,2.8,1,0,1.0,0,0.22375335982909722,0
2158,17622,7.0,4.0,2.0,46.0,3.0,1,0,1.0,0,0.03,0
2159,12277,10.0,10.0,2.0,37.0,3.9,0,0,1.0,0,0.0,0
2160,7016,5.0,4.0,3.0,33.5,3.2,1,0,1.0,0,0.163590057071278,0
2161,12776,1.0,1.0,4.0,29.5,3.7,1,3,1.0,0,0.49569514968634193,0
2162,12347,8.0,9.0,3.0,41.0,3.9,1,0,1.0,0,0.0,0
2163,8843,7.0,8.0,2.0,45.0,3.6,0,0,1.0,0,0.0,0
2164,14222,2.0,1.0,3.0,33.0,2.7,1,0,1.0,0,0.4237114081243132,1
2165,912,4.0,2.0,2.0,38.0,3.5,0,0,1.0,0,0.03,0
2166,1779,7.0,9.0,4.0,37.0,3.4,0,0,1.0,0,0.0,0
2167,9515,6.0,7.0,4.0,37.0,2.9,0,0,1.0,0,0.0,0
2168,19681,6.0,4.0,3.0,40.0,2.5,1,0,2.0,0,0.14,0
2169,18734,7.0,8.0,4.0,45.0,3.8,1,2,1.0,0,0.0,0
2170,5535,9.0,9.0,3.0,26.7,2.2,1,0,1.0,0,0.0,0
2171,4475,5.0,9.0,5.0,43.0,3.3,0,0,1.0,0,0.02,0
2172,15381,2.0,2.0,2.0,31.0,3.1,1,0,1.0,0,0.37767147628923625,0
2173,2381,7.0,9.0,3.0,41.0,3.4,0,4,1.0,0,0.007963064746619765,0
2174,8320,10.0,10.0,2.0,39.0,3.6,0,0,1.0,0,0.0,0
2175,10975,4.0,7.0,4.0,35.0,2.8,0,0,1.0,0,0.05,0
2176,19182,8.0,6.0,3.0,34.0,3.8,0,0,1.0,0,0.06,0
2177,15456,8.0,8.0,4.0,43.0,3.1,1,0,1.0,0,0.0,0
2178,11121,4.0,2.0,4.0,37.0,2.8,0,0,1.0,0,0.13,0
2179,15662,4.0,4.0,5.0,34.0,3.1,1,0,1.0,0,0.02,0
2180,10792,2.0,1.0,3.0,39.0,2.8,1,0,1.0,0,0.32796306474661974,0
2181,10093,5.0,5.0,4.0,36.0,2.9,1,0,1.0,0,0.0,0
2182,16750,9.0,2.0,4.0,27.0,3.0,0,1,1.0,0,0.45,0
2183,17569,3.0,2.0,4.0,39.0,3.0,0,0,1.0,0,0.02,1
2184,703,3.0,3.0,4.0,39.0,3.5,0,0,1.0,0,0.0,0
2185,8646,7.0,8.0,3.0,27.5,3.6,0,3,1.0,0,0.0,0
2186,11213,2.0,1.0,4.0,32.0,2.8,1,0,1.0,0,0.0641696925374747,0
2187,20105,6.0,5.0,2.0,33.0,2.3,0,3,1.0,0,0.08,0
2188,17731,3.0,2.0,3.0,36.0,3.0,1,0,1.0,0,0.15359005707127799,0
2189,18478,1.0,1.0,5.0,27.0,2.6,0,0,1.0,0,0.12725637112195318,0
2190,3036,5.0,4.0,3.0,37.0,3.4,0,0,2.0,0,0.3252194358685729,0
2191,12933,8.0,9.0,4.0,39.0,3.7,0,0,1.0,0,0.0,0
2192,9125,9.0,9.0,4.0,44.0,3.6,1,0,1.0,0,0.0,0
2193,19831,2.0,4.0,5.0,40.0,2.5,1,0,1.0,0,0.05,0
2194,10177,1.0,1.0,2.0,27.0,2.9,0,3,1.0,0,0.18899004523078836,0
2195,173,5.0,7.0,4.0,42.0,3.5,0,0,1.0,0,0.01,0
2196,927,8.0,10.0,4.0,32.0,3.5,0,0,1.0,0,0.0,0
2197,19237,9.0,9.0,4.0,46.0,3.8,1,0,1.0,0,0.0,0
2198,15559,8.0,7.0,3.0,42.0,3.1,1,0,1.0,0,0.0,0
2199,248,1.0,2.0,4.0,36.0,3.5,0,0,2.0,0,0.27286454565874485,1
2200,17136,8.0,9.0,4.0,38.0,3.0,1,1,1.0,0,0.01,0
2201,18426,5.0,4.0,3.0,33.0,2.6,1,0,1.0,0,0.2,0
2202,14730,6.0,6.0,4.0,35.0,3.1,0,0,1.0,0,0.026598127409583255,0
2203,8744,8.0,7.0,1.0,42.0,3.6,0,0,1.0,0,0.0,0
2204,11203,8.0,8.0,4.0,40.0,2.8,1,0,1.0,0,0.0,0
2205,1051,9.0,8.0,4.0,44.0,3.5,0,0,1.0,0,0.0,0
