instance_index,feature_name,feature_type,percentage_changed,num_changed,num_total,original_value,average_change,min_change,max_change,std_change,distribution,unique_values
147,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
147,fulltime,categorical,0.0,0,10,1.0,,,,,{},
147,lsat,numerical,100.0,10,10,38.5,0.5,0.5,0.5,0.0,,
147,ugpa,numerical,0.0,0,10,3.5,,,,,,
148,decile1,numerical,0.0,0,10,1.0,,,,,,
148,decile3,numerical,0.0,0,10,1.0,,,,,,
148,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
148,fulltime,categorical,0.0,0,10,1.0,,,,,{},
148,lsat,numerical,100.0,10,10,25.0,-4.0,-4.0,-4.0,0.0,,
148,ugpa,numerical,0.0,0,10,3.5,,,,,,
149,decile1,numerical,0.0,0,10,3.0,,,,,,
149,decile3,numerical,0.0,0,10,1.0,,,,,,
149,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
149,fulltime,categorical,0.0,0,10,1.0,,,,,{},
149,lsat,numerical,100.0,10,10,26.0,-1.5,-1.5,-1.5,0.0,,
149,ugpa,numerical,0.0,0,10,3.6,,,,,,
150,decile1,numerical,0.0,0,10,3.0,,,,,,
150,decile3,numerical,0.0,0,10,2.0,,,,,,
150,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
150,fulltime,categorical,0.0,0,10,1.0,,,,,{},
150,lsat,numerical,100.0,10,10,38.0,-1.0,-1.0,-1.0,0.0,,
150,ugpa,numerical,0.0,0,10,3.0,,,,,,
151,decile1,numerical,0.0,0,10,6.0,,,,,,
151,decile3,numerical,0.0,0,10,3.0,,,,,,
151,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
151,fulltime,categorical,0.0,0,10,2.0,,,,,{},
151,lsat,numerical,100.0,10,10,32.0,0.5,0.5,0.5,0.0,,
151,ugpa,numerical,0.0,0,10,3.0,,,,,,
152,decile1,numerical,0.0,0,10,1.0,,,,,,
152,decile3,numerical,0.0,0,10,2.0,,,,,,
152,fam_inc,categorical,100.0,10,10,2.0,,,,,"{""Middle"": 10}",3.0
152,fulltime,categorical,0.0,0,10,2.0,,,,,{},
152,lsat,numerical,0.0,0,10,20.0,,,,,,
152,ugpa,numerical,0.0,0,10,3.1,,,,,,
153,decile1,numerical,0.0,0,10,5.0,,,,,,
153,decile3,numerical,0.0,0,10,2.0,,,,,,
153,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
153,fulltime,categorical,0.0,0,10,1.0,,,,,{},
153,lsat,numerical,100.0,10,10,38.0,3.0,3.0,3.0,0.0,,
153,ugpa,numerical,0.0,0,10,3.4,,,,,,
154,decile1,numerical,0.0,0,10,2.0,,,,,,
154,decile3,numerical,0.0,0,10,2.0,,,,,,
154,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
154,fulltime,categorical,0.0,0,10,2.0,,,,,{},
154,lsat,numerical,100.0,10,10,37.0,3.0,3.0,3.0,0.0,,
154,ugpa,numerical,0.0,0,10,3.7,,,,,,
155,decile1,numerical,0.0,0,10,1.0,,,,,,
155,decile3,numerical,0.0,0,10,1.0,,,,,,
155,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
155,fulltime,categorical,0.0,0,10,1.0,,,,,{},
155,lsat,numerical,100.0,10,10,29.5,-1.5,-1.5,-1.5,0.0,,
155,ugpa,numerical,0.0,0,10,2.3,,,,,,
156,decile1,numerical,0.0,0,10,4.0,,,,,,
156,decile3,numerical,0.0,0,10,4.0,,,,,,
156,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
156,fulltime,categorical,0.0,0,10,1.0,,,,,{},
156,lsat,numerical,0.0,0,10,25.0,,,,,,
156,ugpa,numerical,100.0,10,10,3.3,0.2,0.2,0.2,0.0,,
157,decile1,numerical,0.0,0,10,4.0,,,,,,
157,decile3,numerical,0.0,0,10,4.0,,,,,,
157,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
157,fulltime,categorical,0.0,0,10,1.0,,,,,{},
157,lsat,numerical,0.0,0,10,39.0,,,,,,
157,ugpa,numerical,100.0,10,10,2.8,0.1,0.1,0.1,0.0,,
158,decile1,numerical,0.0,0,10,1.0,,,,,,
158,decile3,numerical,0.0,0,10,1.0,,,,,,
158,fam_inc,categorical,0.0,0,10,2.0,,,,,{},
158,fulltime,categorical,0.0,0,10,1.0,,,,,{},
158,lsat,numerical,100.0,10,10,34.0,3.0,3.0,3.0,0.0,,
158,ugpa,numerical,0.0,0,10,2.6,,,,,,
159,decile1,numerical,0.0,0,10,3.0,,,,,,
159,decile3,numerical,0.0,0,10,2.0,,,,,,
159,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
159,fulltime,categorical,0.0,0,10,1.0,,,,,{},
159,lsat,numerical,100.0,10,10,35.0,-1.0,-1.0,-1.0,0.0,,
159,ugpa,numerical,0.0,0,10,3.3,,,,,,
160,decile1,numerical,0.0,0,10,4.0,,,,,,
160,decile3,numerical,0.0,0,10,4.0,,,,,,
160,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
160,fulltime,categorical,0.0,0,10,1.0,,,,,{},
160,lsat,numerical,100.0,10,10,22.5,5.5,5.5,5.5,0.0,,
160,ugpa,numerical,0.0,0,10,2.9,,,,,,
161,decile1,numerical,0.0,0,10,1.0,,,,,,
161,decile3,numerical,0.0,0,10,1.0,,,,,,
161,fam_inc,categorical,0.0,0,10,2.0,,,,,{},
161,fulltime,categorical,0.0,0,10,1.0,,,,,{},
161,lsat,numerical,100.0,10,10,28.0,3.0,3.0,3.0,0.0,,
161,ugpa,numerical,0.0,0,10,2.1,,,,,,
162,decile1,numerical,0.0,0,10,3.0,,,,,,
162,decile3,numerical,0.0,0,10,2.0,,,,,,
162,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
162,fulltime,categorical,0.0,0,10,1.0,,,,,{},
162,lsat,numerical,100.0,10,10,36.5,0.5,0.5,0.5,0.0,,
162,ugpa,numerical,0.0,0,10,3.3,,,,,,
163,decile1,numerical,0.0,0,10,1.0,,,,,,
163,decile3,numerical,0.0,0,10,1.0,,,,,,
163,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
163,fulltime,categorical,0.0,0,10,1.0,,,,,{},
163,lsat,numerical,100.0,10,10,27.0,2.0,2.0,2.0,0.0,,
163,ugpa,numerical,100.0,10,10,3.3,-0.1,-0.1,-0.1,0.0,,
164,decile1,numerical,0.0,0,10,6.0,,,,,,
164,decile3,numerical,0.0,0,10,8.0,,,,,,
164,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
164,fulltime,categorical,0.0,0,10,1.0,,,,,{},
164,lsat,numerical,100.0,10,10,32.0,3.0,3.0,3.0,0.0,,
164,ugpa,numerical,0.0,0,10,3.4,,,,,,
165,decile1,numerical,0.0,0,10,1.0,,,,,,
165,decile3,numerical,0.0,0,10,1.0,,,,,,
165,fam_inc,categorical,0.0,0,10,1.0,,,,,{},
165,fulltime,categorical,0.0,0,10,1.0,,,,,{},
165,lsat,numerical,100.0,10,10,22.5,3.0,3.0,3.0,0.0,,
165,ugpa,numerical,100.0,10,10,2.7,0.1,0.1,0.1,0.0,,
166,decile1,numerical,0.0,0,10,1.0,,,,,,
166,decile3,numerical,0.0,0,10,3.0,,,,,,
166,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
166,fulltime,categorical,0.0,0,10,1.0,,,,,{},
166,lsat,numerical,0.0,0,10,29.0,,,,,,
166,ugpa,numerical,100.0,10,10,2.3,0.4,0.4,0.4,0.0,,
167,decile1,numerical,0.0,0,10,1.0,,,,,,
167,decile3,numerical,0.0,0,10,1.0,,,,,,
167,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
167,fulltime,categorical,0.0,0,10,2.0,,,,,{},
167,lsat,numerical,0.0,0,10,31.0,,,,,,
167,ugpa,numerical,100.0,10,10,2.7,0.2,0.2,0.2,0.0,,
168,decile1,numerical,0.0,0,10,3.0,,,,,,
168,decile3,numerical,0.0,0,10,2.0,,,,,,
168,fam_inc,categorical,0.0,0,10,5.0,,,,,{},
168,fulltime,categorical,0.0,0,10,1.0,,,,,{},
168,lsat,numerical,100.0,10,10,32.0,1.0,1.0,1.0,0.0,,
168,ugpa,numerical,0.0,0,10,2.6,,,,,,
169,decile1,numerical,0.0,0,10,4.0,,,,,,
169,decile3,numerical,0.0,0,10,1.0,,,,,,
169,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
169,fulltime,categorical,0.0,0,10,1.0,,,,,{},
169,lsat,numerical,100.0,10,10,36.0,1.0,1.0,1.0,0.0,,
169,ugpa,numerical,0.0,0,10,3.1,,,,,,
170,decile1,numerical,0.0,0,10,2.0,,,,,,
170,decile3,numerical,0.0,0,10,1.0,,,,,,
170,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
170,fulltime,categorical,0.0,0,10,1.0,,,,,{},
170,lsat,numerical,100.0,10,10,30.0,-1.0,-1.0,-1.0,0.0,,
170,ugpa,numerical,0.0,0,10,2.5,,,,,,
171,decile1,numerical,0.0,0,10,1.0,,,,,,
171,decile3,numerical,0.0,0,10,1.0,,,,,,
171,fam_inc,categorical,0.0,0,10,2.0,,,,,{},
171,fulltime,categorical,0.0,0,10,1.0,,,,,{},
171,lsat,numerical,100.0,10,10,26.0,1.0,1.0,1.0,0.0,,
171,ugpa,numerical,0.0,0,10,2.9,,,,,,
172,decile1,numerical,0.0,0,10,1.0,,,,,,
172,decile3,numerical,0.0,0,10,1.0,,,,,,
172,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
172,fulltime,categorical,0.0,0,10,1.0,,,,,{},
172,lsat,numerical,100.0,10,10,26.0,1.0,1.0,1.0,0.0,,
172,ugpa,numerical,0.0,0,10,2.8,,,,,,
173,decile1,numerical,0.0,0,10,3.0,,,,,,
173,decile3,numerical,0.0,0,10,2.0,,,,,,
173,fam_inc,categorical,0.0,0,10,1.0,,,,,{},
173,fulltime,categorical,0.0,0,10,1.0,,,,,{},
173,lsat,numerical,100.0,10,10,35.0,-2.0,-2.0,-2.0,0.0,,
173,ugpa,numerical,0.0,0,10,3.1,,,,,,
174,decile1,numerical,0.0,0,10,1.0,,,,,,
174,decile3,numerical,0.0,0,10,1.0,,,,,,
174,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
174,fulltime,categorical,0.0,0,10,1.0,,,,,{},
174,lsat,numerical,100.0,10,10,39.0,2.0,2.0,2.0,0.0,,
174,ugpa,numerical,0.0,0,10,3.8,,,,,,
175,decile1,numerical,0.0,0,10,1.0,,,,,,
175,decile3,numerical,0.0,0,10,1.0,,,,,,
175,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
175,fulltime,categorical,0.0,0,10,1.0,,,,,{},
175,lsat,numerical,100.0,10,10,29.5,1.5,1.5,1.5,0.0,,
175,ugpa,numerical,0.0,0,10,3.4,,,,,,
176,decile1,numerical,0.0,0,10,8.0,,,,,,
176,decile3,numerical,0.0,0,10,6.0,,,,,,
176,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
176,fulltime,categorical,0.0,0,10,1.0,,,,,{},
176,lsat,numerical,100.0,10,10,34.0,1.0,1.0,1.0,0.0,,
176,ugpa,numerical,0.0,0,10,2.6,,,,,,
177,decile1,numerical,0.0,0,10,5.0,,,,,,
177,decile3,numerical,0.0,0,10,6.0,,,,,,
177,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
177,fulltime,categorical,0.0,0,10,1.0,,,,,{},
177,lsat,numerical,100.0,10,10,36.0,3.0,3.0,3.0,0.0,,
177,ugpa,numerical,0.0,0,10,2.5,,,,,,
178,decile1,numerical,0.0,0,10,1.0,,,,,,
178,decile3,numerical,0.0,0,10,1.0,,,,,,
178,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
178,fulltime,categorical,0.0,0,10,1.0,,,,,{},
178,lsat,numerical,100.0,10,10,35.0,-1.0,-1.0,-1.0,0.0,,
178,ugpa,numerical,0.0,0,10,3.3,,,,,,
179,decile1,numerical,0.0,0,10,1.0,,,,,,
179,decile3,numerical,0.0,0,10,1.0,,,,,,
179,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
179,fulltime,categorical,0.0,0,10,1.0,,,,,{},
179,lsat,numerical,100.0,10,10,30.0,0.5,0.5,0.5,0.0,,
179,ugpa,numerical,0.0,0,10,3.0,,,,,,
180,decile1,numerical,0.0,0,10,3.0,,,,,,
180,decile3,numerical,0.0,0,10,3.0,,,,,,
180,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
180,fulltime,categorical,0.0,0,10,1.0,,,,,{},
180,lsat,numerical,100.0,10,10,46.0,-1.0,-1.0,-1.0,0.0,,
180,ugpa,numerical,0.0,0,10,3.5,,,,,,
181,decile1,numerical,0.0,0,10,1.0,,,,,,
181,decile3,numerical,0.0,0,10,1.0,,,,,,
181,fam_inc,categorical,0.0,0,10,2.0,,,,,{},
181,fulltime,categorical,0.0,0,10,1.0,,,,,{},
181,lsat,numerical,100.0,10,10,30.0,-3.0,-3.0,-3.0,0.0,,
181,ugpa,numerical,0.0,0,10,3.1,,,,,,
182,decile1,numerical,0.0,0,10,1.0,,,,,,
182,decile3,numerical,0.0,0,10,1.0,,,,,,
182,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
182,fulltime,categorical,0.0,0,10,1.0,,,,,{},
182,lsat,numerical,100.0,10,10,35.0,1.0,1.0,1.0,0.0,,
182,ugpa,numerical,0.0,0,10,3.2,,,,,,
183,decile1,numerical,0.0,0,10,1.0,,,,,,
183,decile3,numerical,0.0,0,10,1.0,,,,,,
183,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
183,fulltime,categorical,0.0,0,10,1.0,,,,,{},
183,lsat,numerical,100.0,10,10,25.0,2.0,2.0,2.0,0.0,,
183,ugpa,numerical,100.0,10,10,3.6,0.1,0.1,0.1,0.0,,
184,decile1,numerical,0.0,0,10,5.0,,,,,,
184,decile3,numerical,0.0,0,10,4.0,,,,,,
184,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
184,fulltime,categorical,0.0,0,10,1.0,,,,,{},
184,lsat,numerical,100.0,10,10,28.5,1.5,1.5,1.5,0.0,,
184,ugpa,numerical,0.0,0,10,3.4,,,,,,
185,decile1,numerical,0.0,0,10,4.0,,,,,,
185,decile3,numerical,0.0,0,10,4.0,,,,,,
185,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
185,fulltime,categorical,0.0,0,10,1.0,,,,,{},
185,lsat,numerical,100.0,10,10,32.0,-0.5,-0.5,-0.5,0.0,,
185,ugpa,numerical,0.0,0,10,2.7,,,,,,
186,decile1,numerical,0.0,0,10,2.0,,,,,,
186,decile3,numerical,0.0,0,10,2.0,,,,,,
186,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
186,fulltime,categorical,0.0,0,10,1.0,,,,,{},
186,lsat,numerical,100.0,10,10,23.5,2.0,2.0,2.0,0.0,,
186,ugpa,numerical,0.0,0,10,3.1,,,,,,
187,decile1,numerical,0.0,0,10,2.0,,,,,,
187,decile3,numerical,0.0,0,10,1.0,,,,,,
187,fam_inc,categorical,0.0,0,10,5.0,,,,,{},
187,fulltime,categorical,0.0,0,10,1.0,,,,,{},
187,lsat,numerical,0.0,0,10,37.0,,,,,,
187,ugpa,numerical,100.0,10,10,2.9,0.2,0.2,0.2,0.0,,
188,decile1,numerical,0.0,0,10,2.0,,,,,,
188,decile3,numerical,0.0,0,10,3.0,,,,,,
188,fam_inc,categorical,0.0,0,10,5.0,,,,,{},
188,fulltime,categorical,0.0,0,10,1.0,,,,,{},
188,lsat,numerical,100.0,10,10,35.0,-2.0,-2.0,-2.0,0.0,,
188,ugpa,numerical,0.0,0,10,2.8,,,,,,
189,decile1,numerical,0.0,0,10,1.0,,,,,,
189,decile3,numerical,0.0,0,10,1.0,,,,,,
189,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
189,fulltime,categorical,0.0,0,10,1.0,,,,,{},
189,lsat,numerical,100.0,10,10,30.0,0.5,0.5,0.5,0.0,,
189,ugpa,numerical,100.0,10,10,3.1,-0.1,-0.1,-0.1,0.0,,
190,decile1,numerical,0.0,0,10,2.0,,,,,,
190,decile3,numerical,0.0,0,10,1.0,,,,,,
190,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
190,fulltime,categorical,0.0,0,10,2.0,,,,,{},
190,lsat,numerical,100.0,10,10,26.0,3.0,3.0,3.0,0.0,,
190,ugpa,numerical,0.0,0,10,2.1,,,,,,
191,decile1,numerical,0.0,0,10,2.0,,,,,,
191,decile3,numerical,0.0,0,10,2.0,,,,,,
191,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
191,fulltime,categorical,0.0,0,10,1.0,,,,,{},
191,lsat,numerical,100.0,10,10,28.0,1.0,1.0,1.0,0.0,,
191,ugpa,numerical,0.0,0,10,3.1,,,,,,
192,decile1,numerical,0.0,0,10,2.0,,,,,,
192,decile3,numerical,0.0,0,10,2.0,,,,,,
192,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
192,fulltime,categorical,0.0,0,10,1.0,,,,,{},
192,lsat,numerical,100.0,10,10,38.0,-1.0,-1.0,-1.0,0.0,,
192,ugpa,numerical,0.0,0,10,2.9,,,,,,
193,decile1,numerical,0.0,0,10,3.0,,,,,,
193,decile3,numerical,0.0,0,10,1.0,,,,,,
193,fam_inc,categorical,0.0,0,10,2.0,,,,,{},
193,fulltime,categorical,0.0,0,10,1.0,,,,,{},
193,lsat,numerical,0.0,0,10,38.0,,,,,,
193,ugpa,numerical,100.0,10,10,2.6,0.3,0.3,0.3,0.0,,
194,decile1,numerical,0.0,0,10,2.0,,,,,,
194,decile3,numerical,0.0,0,10,1.0,,,,,,
194,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
194,fulltime,categorical,0.0,0,10,1.0,,,,,{},
194,lsat,numerical,0.0,0,10,35.0,,,,,,
194,ugpa,numerical,100.0,10,10,2.7,-0.1,-0.1,-0.1,0.0,,
195,decile1,numerical,0.0,0,10,1.0,,,,,,
195,decile3,numerical,0.0,0,10,1.0,,,,,,
195,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
195,fulltime,categorical,0.0,0,10,1.0,,,,,{},
195,lsat,numerical,100.0,10,10,32.0,4.0,4.0,4.0,0.0,,
195,ugpa,numerical,0.0,0,10,2.7,,,,,,
196,decile1,numerical,0.0,0,10,1.0,,,,,,
196,decile3,numerical,0.0,0,10,1.0,,,,,,
196,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
196,fulltime,categorical,0.0,0,10,1.0,,,,,{},
196,lsat,numerical,0.0,0,10,29.0,,,,,,
196,ugpa,numerical,100.0,10,10,3.4,-0.1,-0.1,-0.1,0.0,,
197,decile1,numerical,0.0,0,10,2.0,,,,,,
197,decile3,numerical,0.0,0,10,2.0,,,,,,
197,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
197,fulltime,categorical,0.0,0,10,1.0,,,,,{},
197,lsat,numerical,100.0,10,10,36.5,1.5,1.5,1.5,0.0,,
197,ugpa,numerical,0.0,0,10,2.3,,,,,,
198,decile1,numerical,0.0,0,10,2.0,,,,,,
198,decile3,numerical,0.0,0,10,3.0,,,,,,
198,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
198,fulltime,categorical,0.0,0,10,2.0,,,,,{},
198,lsat,numerical,0.0,0,10,27.0,,,,,,
198,ugpa,numerical,100.0,10,10,2.4,0.2,0.2,0.2,0.0,,
199,decile1,numerical,0.0,0,10,1.0,,,,,,
199,decile3,numerical,0.0,0,10,1.0,,,,,,
199,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
199,fulltime,categorical,0.0,0,10,1.0,,,,,{},
199,lsat,numerical,100.0,10,10,29.0,0.3,0.3,0.3,0.0,,
199,ugpa,numerical,100.0,10,10,2.9,0.1,0.1,0.1,0.0,,
200,decile1,numerical,0.0,0,10,2.0,,,,,,
200,decile3,numerical,0.0,0,10,1.0,,,,,,
200,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
200,fulltime,categorical,0.0,0,10,1.0,,,,,{},
200,lsat,numerical,100.0,10,10,27.0,1.5,1.5,1.5,0.0,,
200,ugpa,numerical,0.0,0,10,3.0,,,,,,
201,decile1,numerical,0.0,0,10,4.0,,,,,,
201,decile3,numerical,0.0,0,10,2.0,,,,,,
201,fam_inc,categorical,0.0,0,10,2.0,,,,,{},
201,fulltime,categorical,0.0,0,10,1.0,,,,,{},
201,lsat,numerical,0.0,0,10,24.0,,,,,,
201,ugpa,numerical,100.0,10,10,2.4,0.4,0.4,0.4,0.0,,
202,decile1,numerical,0.0,0,10,2.0,,,,,,
202,decile3,numerical,0.0,0,10,1.0,,,,,,
202,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
202,fulltime,categorical,0.0,0,10,1.0,,,,,{},
202,lsat,numerical,100.0,10,10,35.0,1.0,1.0,1.0,0.0,,
202,ugpa,numerical,0.0,0,10,2.9,,,,,,
203,decile1,numerical,0.0,0,10,2.0,,,,,,
203,decile3,numerical,0.0,0,10,2.0,,,,,,
203,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
203,fulltime,categorical,0.0,0,10,1.0,,,,,{},
203,lsat,numerical,100.0,10,10,39.0,1.0,1.0,1.0,0.0,,
203,ugpa,numerical,0.0,0,10,3.1,,,,,,
204,decile1,numerical,0.0,0,10,1.0,,,,,,
204,decile3,numerical,0.0,0,10,1.0,,,,,,
204,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
204,fulltime,categorical,0.0,0,10,1.0,,,,,{},
204,lsat,numerical,0.0,0,10,27.0,,,,,,
204,ugpa,numerical,100.0,10,10,3.6,0.1,0.1,0.1,0.0,,
205,decile1,numerical,0.0,0,10,3.0,,,,,,
205,decile3,numerical,0.0,0,10,4.0,,,,,,
205,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
205,fulltime,categorical,0.0,0,10,1.0,,,,,{},
205,lsat,numerical,100.0,10,10,23.0,3.0,3.0,3.0,0.0,,
205,ugpa,numerical,0.0,0,10,3.2,,,,,,
206,decile1,numerical,0.0,0,10,4.0,,,,,,
206,decile3,numerical,0.0,0,10,2.0,,,,,,
206,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
206,fulltime,categorical,0.0,0,10,1.0,,,,,{},
206,lsat,numerical,100.0,10,10,34.0,-2.0,-2.0,-2.0,0.0,,
206,ugpa,numerical,0.0,0,10,3.3,,,,,,
207,decile1,numerical,0.0,0,10,8.0,,,,,,
207,decile3,numerical,0.0,0,10,9.0,,,,,,
207,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
207,fulltime,categorical,0.0,0,10,1.0,,,,,{},
207,lsat,numerical,100.0,10,10,42.0,1.0,1.0,1.0,0.0,,
207,ugpa,numerical,0.0,0,10,3.4,,,,,,
208,decile1,numerical,0.0,0,10,5.0,,,,,,
208,decile3,numerical,0.0,0,10,3.0,,,,,,
208,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
208,fulltime,categorical,0.0,0,10,1.0,,,,,{},
208,lsat,numerical,0.0,0,10,25.5,,,,,,
208,ugpa,numerical,100.0,10,10,2.8,-0.2,-0.2,-0.2,0.0,,
209,decile1,numerical,0.0,0,10,1.0,,,,,,
209,decile3,numerical,0.0,0,10,1.0,,,,,,
209,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
209,fulltime,categorical,0.0,0,10,1.0,,,,,{},
209,lsat,numerical,100.0,10,10,39.0,1.0,1.0,1.0,0.0,,
209,ugpa,numerical,0.0,0,10,3.4,,,,,,
210,decile1,numerical,0.0,0,10,10.0,,,,,,
210,decile3,numerical,0.0,0,10,5.0,,,,,,
210,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
210,fulltime,categorical,0.0,0,10,1.0,,,,,{},
210,lsat,numerical,100.0,10,10,37.0,4.0,4.0,4.0,0.0,,
210,ugpa,numerical,0.0,0,10,2.8,,,,,,
211,decile1,numerical,0.0,0,10,4.0,,,,,,
211,decile3,numerical,0.0,0,10,2.0,,,,,,
211,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
211,fulltime,categorical,0.0,0,10,1.0,,,,,{},
211,lsat,numerical,100.0,10,10,34.0,-1.0,-1.0,-1.0,0.0,,
211,ugpa,numerical,0.0,0,10,3.0,,,,,,
212,decile1,numerical,0.0,0,10,3.0,,,,,,
212,decile3,numerical,0.0,0,10,2.0,,,,,,
212,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
212,fulltime,categorical,0.0,0,10,1.0,,,,,{},
212,lsat,numerical,0.0,0,10,38.0,,,,,,
212,ugpa,numerical,100.0,10,10,2.8,-0.1,-0.1,-0.1,0.0,,
213,decile1,numerical,0.0,0,10,1.0,,,,,,
213,decile3,numerical,0.0,0,10,1.0,,,,,,
213,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
213,fulltime,categorical,0.0,0,10,1.0,,,,,{},
213,lsat,numerical,100.0,10,10,44.0,-1.0,-1.0,-1.0,0.0,,
213,ugpa,numerical,0.0,0,10,3.1,,,,,,
214,decile1,numerical,0.0,0,10,4.0,,,,,,
214,decile3,numerical,0.0,0,10,1.0,,,,,,
214,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
214,fulltime,categorical,0.0,0,10,1.0,,,,,{},
214,lsat,numerical,0.0,0,10,35.0,,,,,,
214,ugpa,numerical,100.0,10,10,2.7,-0.3,-0.3,-0.3,0.0,,
215,decile1,numerical,0.0,0,10,1.0,,,,,,
215,decile3,numerical,0.0,0,10,2.0,,,,,,
215,fam_inc,categorical,0.0,0,10,5.0,,,,,{},
215,fulltime,categorical,0.0,0,10,1.0,,,,,{},
215,lsat,numerical,100.0,10,10,37.0,3.0,3.0,3.0,0.0,,
215,ugpa,numerical,0.0,0,10,3.5,,,,,,
216,decile1,numerical,0.0,0,10,2.0,,,,,,
216,decile3,numerical,0.0,0,10,1.0,,,,,,
216,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
216,fulltime,categorical,0.0,0,10,1.0,,,,,{},
216,lsat,numerical,100.0,10,10,30.0,1.0,1.0,1.0,0.0,,
216,ugpa,numerical,100.0,10,10,3.5,-0.1,-0.1,-0.1,0.0,,
217,decile1,numerical,0.0,0,10,4.0,,,,,,
217,decile3,numerical,0.0,0,10,3.0,,,,,,
217,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
217,fulltime,categorical,0.0,0,10,1.0,,,,,{},
217,lsat,numerical,0.0,0,10,33.0,,,,,,
217,ugpa,numerical,100.0,10,10,2.9,-0.1,-0.1,-0.1,0.0,,
218,decile1,numerical,0.0,0,10,2.0,,,,,,
218,decile3,numerical,0.0,0,10,2.0,,,,,,
218,fam_inc,categorical,0.0,0,10,4.0,,,,,{},
218,fulltime,categorical,0.0,0,10,1.0,,,,,{},
218,lsat,numerical,0.0,0,10,42.0,,,,,,
218,ugpa,numerical,100.0,10,10,3.1,0.1,0.1,0.1,0.0,,
219,decile1,numerical,0.0,0,10,1.0,,,,,,
219,decile3,numerical,0.0,0,10,1.0,,,,,,
219,fam_inc,categorical,0.0,0,10,1.0,,,,,{},
219,fulltime,categorical,0.0,0,10,1.0,,,,,{},
219,lsat,numerical,100.0,10,10,18.0,7.0,7.0,7.0,0.0,,
219,ugpa,numerical,100.0,10,10,2.6,-0.2,-0.2,-0.2,0.0,,
220,decile1,numerical,0.0,0,10,2.0,,,,,,
220,decile3,numerical,0.0,0,10,2.0,,,,,,
220,fam_inc,categorical,0.0,0,10,3.0,,,,,{},
220,fulltime,categorical,0.0,0,10,1.0,,,,,{},
220,lsat,numerical,100.0,10,10,36.0,-1.0,-1.0,-1.0,0.0,,
220,ugpa,numerical,0.0,0,10,2.8,,,,,,
221,decile1,numerical,0.0,0,10,1.0,,,,,,
221,decile3,numerical,0.0,0,10,1.0,,,,,,
